Z4,Z6
0.20264864325585516,0.5002769875414513
0.1957861082896427,0.4892405160394947
0.18933779303640697,0.4784411894673336
0.18336228941823038,0.4678942574096463
0.1779159952727263,0.4576139513963861
0.1730527072364782,0.4476134217067209
0.1688232302449692,0.4379046793613665
0.1652750062075629,0.42849854364034007
0.16245176429314342,0.41940459543354
0.16039319512248706,0.4106311367001618
0.1591346510081605,0.40218515627990137
0.15870687421265825,0.3940723022644407
0.15913575501169255,0.38629686110199074
0.16044212115325768,0.37886174357094393
0.16264156009561048,0.3717684777211
0.16574427519005752,0.36501720884277594
0.16975497674896337,0.3586067064855106
0.17467280870724625,0.35253437850931457
0.18049131134849733,0.34679629211267626
0.18719842032642708,0.3413872017430197
0.19477650197040106,0.33630058375726335
0.20320242462204216,0.3315286776627183
0.21244766551015312,0.3270625337320179
0.22247845243513895,0.3228920667502752
0.23325593930355745,0.31900611561842007
0.24473641432995616,0.31539250850383876
0.2568715395084273,0.31203813319821855
0.2696086197519083,0.3089290123130697
0.2828908999044984,0.30605038291585857
0.29665788765244566,0.30338678018427717
0.3108457001941168,0.30092212463293194
0.3253874323793189,0.29863981244588816
0.34021354389482483,0.29652280843007944
0.35525226295663787,0.29455374108875365
0.3704300038711471,0.29271499930094724
0.3856717957474288,0.29098883008251436
0.4009017195819,0.2893574368965975
0.4160433508946207,0.2878030779766189
0.4310202050738404,0.2863081641229656
0.4457561825818632,0.2848553554355366
0.46017601119076035,0.28342765644824863
0.47420568245057976,0.28200850913843134
0.4877728796450299,0.2805818832937731
0.5008073945595576,0.27913236373207656
0.513241530473636,0.2776452338844768
0.5250104888921026,0.27610655527092964
0.5360527376486677,0.27450324241758556
0.5463103581472797,0.2728231327890488
0.555729369652801,0.2710550513343771
0.564260028700378,0.26918886927385516
0.5718571018617182,0.26721555678398895
0.5784801102851068,0.26512722927061383
0.5840935446130887,0.26291718695435906
0.5886670490761052,0.2605799475288115
0.5921755737606625,0.25811127168930187
0.5945994942556351,0.25550818136924186
0.5959246980886732,0.25276897056100694
0.596142637575233,0.24989320863941483
0.5952503489141235,0.24688173614757508
0.5932504375745069,0.2437366530471043
0.5901510302287406,0.24046129947715547
0.5859656936921468,0.2370602291091925
0.5807133215335857,0.2335391752266547
0.5744179892184943,0.22990500970043892
0.5671087788377249,0.22616569507214543
0.5588195746601065,0.22233022999714253
0.5495888309230811,0.21840858833835808
0.5394593134431996,0.21441165223918962
0.5284778167856836,0.21035113953968823
0.5166948588789254,0.2062395259340942
0.5041643550948282,0.20208996229960174
0.49094327393856935,0.1979161876557414
0.477091276601001,0.19373243824078648
0.4626703427228209,0.1895533532159281
0.4477443848012928,0.1853938775294846
0.43237885373711865,0.18126916249192915
0.41664033807062056,0.17719446462793445
0.40059615949227556,0.1731850433838202
0.38431396723253186,0.1692560582776386
0.36786133393948833,0.16542246608460826
0.35130535564024784,0.1616989186525982
0.33471225835249674,0.1580996619409037
0.3181470138670995,0.15463843687056514
0.30167296716034425,0.15132838256603354
0.2853514778161065,0.14818194255606684
0.2692415777439328,0.14521077448643083
0.25339964736925585,0.14242566387835484
0.23787911234716527,0.13983644244484142
0.22273016271199578,0.137451911451979
0.20799949622215663,0.13527977058451007
0.19373008749399603,0.13332655274420183
0.17996098434099056,0.13159756517626253
0.1667271325462527,0.13009683728331065
0.15405923009843034,0.1288270754484846
0.14198361171478793,0.12778962514937342
0.1305221642619936,0.12698444060283945
0.11969227346633723,0.1264100621376985
0.1095068020823117,0.1260636014479372
0.0999740994633073,0.12594073483391738
0.09109804225227056,0.12603570449315477
0.08287810568526664,0.12634132787602095
0.07530946477870384,0.12684901507542207
0.06838312445330352,0.127548794173414
0.062086077436463556,0.12842934442214246
0.05640148858124374,0.129478037091693
0.05130890404648808,0.13068098377371531
0.046784483600268774,0.13202309188729286
0.04280125413946508,0.13348812709274407
0.039329382363417195,0.13505878228008447
0.03633646440058644,0.13671675276203596
0.033787830065331946,0.13844281726690438
0.031646859318401624,0.14021692429461244
0.02987530842055556,0.14201828336983174
0.0284336432047151,0.14382546069968735
0.027281376848828965,0.1456164787200561
0.026377409509749858,0.14736891899416138
0.02568036717810307,0.14906002791012857
0.025148937135481695,0.15066682461042066
0.02474219743821845,0.1521662105757659
0.02441993791612284,0.15353508027929139
0.024142970259418837,0.15475043232312888
0.023873424871951217,0.15578948046975974
0.023575032292596432,0.156629763983775
0.023213387128659054,0.15724925670648546
0.02275619260351655,0.15762647429586024
0.02217348399448799,0.1577405790775059
0.021437829424218888,0.15757148196869708
0.02052450666807268,0.15709994095670785
0.019411654849262237,0.1563076556347179
0.018080400110770955,0.15517735732320428
0.01651495457651328,0.15369289433181368
0.014702688141584175,0.15183931194601982
0.01263417286074181,0.14960292675422046
0.010303199933350844,0.1469713949641013
0.007706769509801361,0.14393377439183994
0.004845053766827958,0.1404805798438492
0.0017213339152157036,0.1366038316479924
-0.0016580879888428864,0.13229709712933305
-0.005284001359784034,0.12755552486424684
-0.009144422271251704,0.12237587158590034
-0.013224750089799968,0.11675652165344737
-0.01750794396850814,0.11069749903656484
-0.02197471747346272,0.10420047180594554
-0.02660374949129951,0.09726874915882486
-0.03137190945914489,0.08990727104637646
-0.03625449487005125,0.08212259050661926
-0.041225478937861444,0.07392284884217239
-0.04625776625564662,0.06531774381659186
-0.05132345425153225,0.056318491075935076
-0.056394098234728525,0.046937779033496975
-0.061440977832651233,0.03718971748518629
-0.06643536264662622,0.02708978025064882
